date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:47:11	89476/89476	---M--	200	added ('OK')	text/javascript	date:Fri,%2008%20May%202020%2007:05:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	(from http://societe-nettoyage-casablanca.com/societe-nettoyage-casablanca.html)
14:47:11	39680/39680	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jan%202021%2022:04:00%20GMT	https://maxcdn.bootstrapcdn.com/bootstrap/3.4.1/js/bootstrap.min.js	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/maxcdn.bootstrapcdn.com/bootstrap/3.4.1/js/bootstrap.min.js	(from http://societe-nettoyage-casablanca.com/societe-nettoyage-casablanca.html)
14:47:13	34060/34060	---M--	200	added ('OK')	text/html	date:Sun,%2015%20Aug%202021%2021:30:19%20GMT	http://societe-nettoyage-casablanca.com/contact-casablanca.html	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/contact-casablanca-2.html	(from http://societe-nettoyage-casablanca.com/societe-nettoyage-casablanca.html)
14:47:14	84355/84355	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-14983%22	http://cdnjs.cloudflare.com/ajax/libs/jquery/2.1.3/jquery.min.js	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/cdnjs.cloudflare.com/ajax/libs/jquery/2.1.3/jquery.min.js	(from http://societe-nettoyage-casablanca.com/societe-nettoyage-casablanca.html)
14:47:17	18820/18820	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Mar%202021%2018:13:35%20GMT	http://societe-nettoyage-casablanca.com/images/societe-nettoyage-a-casablanca.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/societe-nettoyage-a-casablanca.jpg	(from http://societe-nettoyage-casablanca.com/societe-nettoyage-casablanca.html)
14:47:25	73947/73947	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Mar%202021%2018:13:26%20GMT	http://societe-nettoyage-casablanca.com/images/nettoyage-casablanca-maroc.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/nettoyage-casablanca-maroc.jpg	(from http://societe-nettoyage-casablanca.com/societe-nettoyage-casablanca.html)
14:47:26	54053/54053	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Mar%202021%2016:53:19%20GMT	http://societe-nettoyage-casablanca.com/images/Valeurs-nettoyage-casablanca-maroc.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/Valeurs-nettoyage-casablanca-maroc.jpg	(from http://societe-nettoyage-casablanca.com/valeurs-nettoyage-casablanca.html)
14:47:33	122844/122844	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Mar%202021%2018:13:31%20GMT	http://societe-nettoyage-casablanca.com/images/societe-de-nettoyage-a-casablanca.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/societe-de-nettoyage-a-casablanca.jpg	(from http://societe-nettoyage-casablanca.com/societe-nettoyage-casablanca.html)
14:47:35	13098/13098	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Mar%202021%2019:34:03%20GMT	http://societe-nettoyage-casablanca.com/images/integrite-nettoyage-casablanca.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/integrite-nettoyage-casablanca.jpg	(from http://societe-nettoyage-casablanca.com/valeurs-nettoyage-casablanca.html)
14:47:38	17281/17281	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Mar%202021%2019:35:46%20GMT	http://societe-nettoyage-casablanca.com/images/pofessionnalisme-nettoyage-casablanca.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/pofessionnalisme-nettoyage-casablanca.jpg	(from http://societe-nettoyage-casablanca.com/valeurs-nettoyage-casablanca.html)
14:47:39	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Sep%202022%2013:47:39%20GMT	http://societe-nettoyage-casablanca.com/images/reactivite-nettoyage-casablanca.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/reactivite-nettoyage-casablanca.jpg	(from http://societe-nettoyage-casablanca.com/valeurs-nettoyage-casablanca.html)
14:47:39	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Sep%202022%2013:47:39%20GMT	http://societe-nettoyage-casablanca.com/cristallisation-marbre-casablanca.html	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/cristallisation-marbre-casablanca.html	(from http://societe-nettoyage-casablanca.com/valeurs-nettoyage-casablanca.html)
14:47:41	40123/40123	---M--	200	added ('OK')	text/html	date:Sat,%2015%20May%202021%2020:13:52%20GMT	http://societe-nettoyage-casablanca.com/produits-nettoyage-casablanca	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/produits-nettoyage-casablanca-2.html	(from http://societe-nettoyage-casablanca.com/reference-nettoyage-casablanca.html)
14:47:52	65054/65054	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Apr%202021%2018:42:49%20GMT	http://societe-nettoyage-casablanca.com/images/reference-nettoyage-casablanca.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/reference-nettoyage-casablanca.jpg	(from http://societe-nettoyage-casablanca.com/reference-nettoyage-casablanca.html)
14:48:02	199429/199429	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Mar%202021%2019:30:55%20GMT	http://societe-nettoyage-casablanca.com/images/engagement-nettoyage-casablanca.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/engagement-nettoyage-casablanca.jpg	(from http://societe-nettoyage-casablanca.com/valeurs-nettoyage-casablanca.html)
14:48:03	58539/58539	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Mar%202021%2019:40:05%20GMT	http://societe-nettoyage-casablanca.com/images/nos-references-nettoyage-casablanca.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/nos-references-nettoyage-casablanca.jpg	(from http://societe-nettoyage-casablanca.com/reference-nettoyage-casablanca.html)
14:48:03	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Sep%202022%2013:48:04%20GMT	http://societe-nettoyage-casablanca.com/nettoyage-tapis-casablanca	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/nettoyage-tapis-casablanca.86.delayed	(from http://societe-nettoyage-casablanca.com/nettoyage-particulier-casablanca.html)
14:48:05	9582/9582	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Apr%202021%2019:54:30%20GMT	http://societe-nettoyage-casablanca.com/images/nettoyage-pour-particulier-casablanca.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/nettoyage-pour-particulier-casablanca.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-particulier-casablanca.html)
14:48:08	250752/250752	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Mar%202021%2019:32:20%20GMT	http://societe-nettoyage-casablanca.com/images/innovation-nettoyage-casablanca.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/innovation-nettoyage-casablanca.jpg	(from http://societe-nettoyage-casablanca.com/valeurs-nettoyage-casablanca.html)
14:48:15	381004/381004	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jul%202019%2013:43:29%20GMT	http://societe-nettoyage-casablanca.com/images/NettoyageMaisons.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/NettoyageMaisons.jpg	(from http://societe-nettoyage-casablanca.com/societe-nettoyage-casablanca.html)
14:48:15	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Sep%202022%2013:48:15%20GMT	http://societe-nettoyage-casablanca.com/nettoyage-moquette-casablanca	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/nettoyage-moquette-casablanca.8a.delayed	(from http://societe-nettoyage-casablanca.com/nettoyage-particulier-casablanca.html)
14:48:16	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Sep%202022%2013:48:16%20GMT	http://societe-nettoyage-casablanca.com/cristallisation-poncage-parquet-casablanca	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/cristallisation-poncage-parquet-casablanca	(from http://societe-nettoyage-casablanca.com/nettoyage-particulier-casablanca.html)
14:48:16	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Sep%202022%2013:48:16%20GMT	http://societe-nettoyage-casablanca.com/cristallisation-poncage-marbre-casablanca	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/cristallisation-poncage-marbre-casablanca	(from http://societe-nettoyage-casablanca.com/nettoyage-particulier-casablanca.html)
14:48:16	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Sep%202022%2013:48:16%20GMT	http://societe-nettoyage-casablanca.com/cristallisation-poncage-carrelage-casablanca	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/cristallisation-poncage-carrelage-casablanca	(from http://societe-nettoyage-casablanca.com/nettoyage-particulier-casablanca.html)
14:48:16	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Sep%202022%2013:48:16%20GMT	http://societe-nettoyage-casablanca.com/cristallisation-poncage-mosaique-casablanca	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/cristallisation-poncage-mosaique-casablanca	(from http://societe-nettoyage-casablanca.com/nettoyage-particulier-casablanca.html)
14:48:18	58424/58424	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Apr%202021%2020:00:15%20GMT	http://societe-nettoyage-casablanca.com/images/societe-nettoyage-particulier-casablanca.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/societe-nettoyage-particulier-casablanca.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-particulier-casablanca.html)
14:48:23	29595/29595	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Apr%202021%2010:47:24%20GMT	http://societe-nettoyage-casablanca.com/images/nettoyage-pour-professionnel-casablanca.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/nettoyage-pour-professionnel-casablanca.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-professionnel-casablanca.html)
14:48:24	134922/134922	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Apr%202021%2019:03:22%20GMT	http://societe-nettoyage-casablanca.com/images/nettoyage-particulier-casablanca.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/nettoyage-particulier-casablanca.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-particulier-casablanca.html)
14:48:25	12130/12130	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Apr%202021%2010:47:30%20GMT	http://societe-nettoyage-casablanca.com/images/nettoyage-pour-professionnel-maroc.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/nettoyage-pour-professionnel-maroc.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-professionnel-casablanca.html)
14:48:27	113843/113843	---M--	200	added ('OK')	text/css	date:Thu,%2018%20Jul%202019%2010:01:39%20GMT	http://societe-nettoyage-casablanca.com/css/bootstrap.css	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/css/bootstrap.css	(from http://societe-nettoyage-casablanca.com/femme-menage-casablanca.html)
14:48:36	75975/75975	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Apr%202021%2010:48:05%20GMT	http://societe-nettoyage-casablanca.com/images/societe-nettoyage-professionnel-casablanca.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/societe-nettoyage-professionnel-casablanca.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-professionnel-casablanca.html)
14:48:41	24359/24359	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Apr%202021%2023:30:47%20GMT	http://societe-nettoyage-casablanca.com/images/femme-menage-casablanca-maroc.png	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/femme-menage-casablanca-maroc.png	(from http://societe-nettoyage-casablanca.com/femme-menage-casablanca.html)
14:48:52	68753/68753	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jul%202019%2008:42:59%20GMT	http://societe-nettoyage-casablanca.com/images/NettoyageBureaux.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/NettoyageBureaux.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-bureaux-casablanca.html)
14:48:54	7569/7569	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2011:59:18%20GMT	http://societe-nettoyage-casablanca.com/images/nettoyage-bureau-casablanca-maroc.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/nettoyage-bureau-casablanca-maroc.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-bureaux-casablanca.html)
14:48:55	3928/3928	---M--	200	added ('OK')	application/javascript	date:Thu,%2018%20Jul%202019%2010:05:56%20GMT	http://societe-nettoyage-casablanca.com/jas/plugins/jquery.gmap.min.js	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/jas/plugins/jquery.gmap.min.js	(from http://societe-nettoyage-casablanca.com/nettoyage-bureaux-casablanca.html)
14:48:55	240012/240012	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Apr%202021%2010:47:55%20GMT	http://societe-nettoyage-casablanca.com/images/nettoyage-professionnel-casablanca.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/nettoyage-professionnel-casablanca.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-professionnel-casablanca.html)
14:48:59	19148/19148	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2012:25:58%20GMT	http://societe-nettoyage-casablanca.com/images/nettoyage-locaux-casablanca-maroc.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/nettoyage-locaux-casablanca-maroc.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-locaux-casablanca.html)
14:49:08	78446/78446	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jul%202019%2008:47:28%20GMT	http://societe-nettoyage-casablanca.com/images/NettoyageLocaux.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/NettoyageLocaux.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-locaux-casablanca.html)
14:49:54	677317/677317	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Apr%202021%2020:00:11%20GMT	http://societe-nettoyage-casablanca.com/images/nettoyage-pour-particulier-maroc.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/nettoyage-pour-particulier-maroc.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-particulier-casablanca.html)
14:49:55	290998/290998	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2013:00:28%20GMT	http://societe-nettoyage-casablanca.com/images/nettoyage-fin-chantier-casablanca-maroc.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/nettoyage-fin-chantier-casablanca-maroc.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-fin-chantier-casablanca.html)
14:50:07	69982/69982	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2013:44:07%20GMT	http://societe-nettoyage-casablanca.com/images/nettoyage-apres-travaux-casablanca-maroc.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/nettoyage-apres-travaux-casablanca-maroc.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-apres-travaux-casablanca.html)
14:50:14	462414/462414	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jul%202019%2009:00:30%20GMT	http://societe-nettoyage-casablanca.com/images/NettoyageFinDeChantier.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/NettoyageFinDeChantier.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-fin-chantier-casablanca.html)
14:50:25	70662/70662	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2016:00:24%20GMT	http://societe-nettoyage-casablanca.com/images/nettoyage-appartement-casablanca-maroc.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/nettoyage-appartement-casablanca-maroc.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-appartements-casablanca.html)
14:50:27	7307/7307	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Mar%202021%2015:49:39%20GMT	http://societe-nettoyage-casablanca.com/images/femme_m%c3%a9nage.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/femme_m%c3%a9nage.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-maisons-casablanca.html)
14:50:38	64714/64714	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Mar%202021%2015:49:58%20GMT	http://societe-nettoyage-casablanca.com/images/femme_m%c3%a9nage_casablanca.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/femme_m%c3%a9nage_casablanca.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-maisons-casablanca.html)
14:50:40	9559/9559	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Mar%202021%2015:50:14%20GMT	http://societe-nettoyage-casablanca.com/images/femme_m%c3%a9nage_maison.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/femme_m%c3%a9nage_maison.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-maisons-casablanca.html)
14:50:40	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Sep%202022%2013:50:40%20GMT	http://societe-nettoyage-casablanca.com/assets/jas/jquery.html	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/assets/jas/jquery.html	(from http://societe-nettoyage-casablanca.com/nettoyage-villas-casablanca.html)
14:51:11	393262/393262	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jul%202019%2010:03:42%20GMT	http://societe-nettoyage-casablanca.com/images/NettoyageAppartements.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/NettoyageAppartements.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-appartements-casablanca.html)
14:51:18	524715/524715	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jul%202019%2010:23:09%20GMT	http://societe-nettoyage-casablanca.com/images/NettoyageApr%c3%a8sTravaux.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/NettoyageApr%c3%a8sTravaux.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-apres-travaux-casablanca.html)
14:51:22	70488/70488	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Apr%202021%2020:08:15%20GMT	http://societe-nettoyage-casablanca.com/images/nettoyage-villa-casablanca-maroc.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/nettoyage-villa-casablanca-maroc.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-villas-casablanca.html)
14:51:31	51060/51060	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Apr%202021%2018:56:37%20GMT	http://societe-nettoyage-casablanca.com/images/nettoyage-industriel-casablanca-maroc.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/nettoyage-industriel-casablanca-maroc.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-industriel-casablanca.html)
14:51:54	143586/143586	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jul%202019%2008:52:56%20GMT	http://societe-nettoyage-casablanca.com/images/NettoyageResidence.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/NettoyageResidence.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-residences-casablanca.html)
14:52:18	606872/606872	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jul%202019%2013:59:20%20GMT	http://societe-nettoyage-casablanca.com/images/NettoyageVillas.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/NettoyageVillas.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-villas-casablanca.html)
14:52:36	256359/256359	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2011:13:17%20GMT	http://societe-nettoyage-casablanca.com/images/nettoyage-residences-casablanca-maroc.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/nettoyage-residences-casablanca-maroc.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-residences-casablanca.html)
14:52:40	23603/23603	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2011:48:05%20GMT	http://societe-nettoyage-casablanca.com/images/nettoyage-hotels-casablanca-maroc.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/nettoyage-hotels-casablanca-maroc.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-hotels-casablanca.html)
14:52:43	1593701/1593701	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Apr%202021%2023:26:53%20GMT	http://societe-nettoyage-casablanca.com/images/femme-menage-casablanca.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/femme-menage-casablanca.jpg	(from http://societe-nettoyage-casablanca.com/femme-menage-casablanca.html)
14:52:44	532120/532120	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jul%202019%2014:04:43%20GMT	http://societe-nettoyage-casablanca.com/images/NettoyageIndustriel.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/NettoyageIndustriel.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-industriel-casablanca.html)
14:52:45	9028/9028	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2018:16:53%20GMT	http://societe-nettoyage-casablanca.com/images/nettoyage-restaurants-casablanca-maroc.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/nettoyage-restaurants-casablanca-maroc.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-restaurants-casablanca.html)
14:53:00	87974/87974	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Apr%202021%2022:29:31%20GMT	http://societe-nettoyage-casablanca.com/images/nettoyage-des-vitres-casablanca-maroc.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/nettoyage-des-vitres-casablanca-maroc.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-vitres-casablanca.html)
14:53:28	435296/435296	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jul%202019%2009:01:45%20GMT	http://societe-nettoyage-casablanca.com/images/Nettoyagehotels.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/Nettoyagehotels.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-hotels-casablanca.html)
14:53:52	444457/444457	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jul%202019%2010:03:39%20GMT	http://societe-nettoyage-casablanca.com/images/nettoyage-restaurants.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/nettoyage-restaurants.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-restaurants-casablanca.html)
14:54:10	252913/252913	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Apr%202021%2023:24:20%20GMT	http://societe-nettoyage-casablanca.com/images/nettoyage-moquettes-casablanca-maroc.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/nettoyage-moquettes-casablanca-maroc.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-moquettes-casablanca.html)
14:54:15	559797/559797	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jul%202019%2010:04:29%20GMT	http://societe-nettoyage-casablanca.com/images/NettoyageVitres.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/NettoyageVitres.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-vitres-casablanca.html)
14:54:18	52361/52361	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Apr%202021%2000:01:03%20GMT	http://societe-nettoyage-casablanca.com/images/nettoyage-parquet-casablanca-maroc.jpg	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/images/nettoyage-parquet-casablanca-maroc.jpg	(from http://societe-nettoyage-casablanca.com/nettoyage-parquet-casablanca.html)
14:54:19	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Sep%202022%2013:54:19%20GMT	http://societe-nettoyage-casablanca.com/nettoyage-entretien-sol-casablanca.html	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/nettoyage-entretien-sol-casablanca.b6.delayed	(from http://societe-nettoyage-casablanca.com/societe-nettoyage-entretien-sol-casablanca.html)
14:54:19	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Sep%202022%2013:54:19%20GMT	http://societe-nettoyage-casablanca.com/nettoyage-cristallisation-marbre-casablanca.html	C:/Users/hp/Desktop/pns%20nettoyage/pns%20nettoyage/societe-nettoyage-casablanca.com/nettoyage-cristallisation-marbre-casablanca.html	(from http://societe-nettoyage-casablanca.com/societe-nettoyage-entretien-sol-casablanca.html)
